Beijing,B-brand,8,Beijing,Beij,NNP,ORGANIZATION,NNP,12,compound,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Chemical,I-brand,9,Chemical,Chemic,NNP,ORGANIZATION,NNP,12,compound,0,20,0,0,20,0,0,0,0,0,0,0,1,0
Reagent,I-brand,10,Reagent,Reagent,NNP,ORGANIZATION,NNP,12,compound,0,0,0,0,0,0,0,0,3,0,0,0,1,0
Co,I-brand,11,Co,Co,NNP,ORGANIZATION,NNP,7,nmod,0,11,5,6,0,0,0,0,14,0,0,0,1,0
.,null,12,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

Methenamine,B-material,0,Methenamine,Methenamin,FW,O,FW,5,compound,0,0,0,0,0,0,0,0,1,0,0,0,1,0
(,null,1,(,(,FW,O,FW,5,compound,0,412,241,164,4,0,0,3,0,0,0,0,0,0
C6H12N4,B-material,2,C6H12N4,C6H12N4,FW,O,FW,5,compound,0,0,0,0,0,0,0,0,0,0,1,0,1,1
),null,3,),),FW,O,FW,5,compound,0,412,241,164,4,0,0,3,0,0,0,0,0,0
(,null,4,(,(,FW,O,FW,11,nsubjpass,0,412,241,164,4,0,0,3,0,0,0,0,0,0
>,null,5,>,>,JJR,O,JJR,5,dep,0,3,0,0,3,0,0,0,0,0,0,0,0,0
99.0,B-number,6,99.0,99.0,CD,PERCENT,CD,8,nummod,0,3,0,2,1,0,0,0,0,0,1,0,0,0
%,B-amt_unit,7,%,%,NN,PERCENT,NN,5,dep,0,161,0,145,9,0,7,0,0,0,0,0,0,0
),null,8,),),NN,O,NN,8,dep,0,412,241,164,4,0,0,3,0,0,0,0,0,0
was,null,9,wa,wa,VBD,O,VBD,11,auxpass,1,13,0,13,0,0,0,0,0,0,0,0,0,0
purchased,B-operation,10,purchased,purchas,VBN,O,VBN,0,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0
from,null,11,from,from,IN,O,IN,16,case,1,39,0,0,0,2,37,0,0,0,0,0,0,0
Shanghai,B-brand,12,Shanghai,Shanghai,NNP,ORGANIZATION,NNP,16,compound,0,4,0,0,4,0,0,0,0,0,0,0,1,0
Chemical,I-brand,13,Chemical,Chemic,NNP,ORGANIZATION,NNP,16,compound,0,20,0,0,20,0,0,0,0,0,0,0,1,0
Reagent,I-brand,14,Reagent,Reagent,NNP,ORGANIZATION,NNP,16,compound,0,0,0,0,0,0,0,0,3,0,0,0,1,0
Co,I-brand,15,Co,Co,NNP,ORGANIZATION,NNP,11,nmod,0,11,5,6,0,0,0,0,14,0,0,0,1,0
.,null,16,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

Silver,B-material,0,Silver,Silver,NN,O,NN,2,compound,0,0,0,0,0,0,0,0,9,0,0,0,1,0
nitrate,I-material,1,nitrate,nitrat,NN,O,NN,6,nsubjpass,0,37,37,0,0,0,0,0,114,0,0,0,0,0
and,null,2,and,and,CC,O,CC,2,cc,1,27,1,6,10,6,3,1,0,0,0,0,0,0
methenamine,B-material,3,methenamine,methenamin,NN,O,NN,2,conj,0,0,0,0,0,0,0,0,0,0,0,0,0,0
were,null,4,were,were,VBD,O,VBD,6,auxpass,1,0,0,0,0,0,0,0,0,0,0,0,0,0
used,B-operation,5,used,use,VBN,O,VBN,0,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0
without,null,6,without,without,IN,O,IN,9,case,0,2,0,0,0,0,2,0,0,0,0,0,0,0
further,null,7,further,further,JJ,O,JJ,9,amod,1,0,0,0,0,0,0,0,0,0,0,0,0,0
purification,null,8,purification,purif,NN,O,NN,6,nmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.,null,9,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

1,3-bis(cetyldimethylammonium),B-material,0,1,3-bis(cetyldimethylammonium),1,3-bis(cetyldimethylammonium),JJ,O,JJ,4,amod,0,0,0,0,0,0,0,0,0,0,1,0,0,0
propane,I-material,1,propane,propan,NN,O,NN,4,compound,0,0,0,0,0,0,0,0,338,0,0,0,0,0
dibromide,I-material,2,dibromide,dibromid,NN,O,NN,4,compound,0,0,0,0,0,0,0,0,2,0,0,0,0,0
(,null,3,(,(,NN,O,NN,8,nsubjpass,0,412,241,164,4,0,0,3,0,0,0,0,0,0
16-3-16,B-material,4,16-3-16,16-3-16,CD,O,CD,6,nummod,0,0,0,0,0,0,0,0,0,0,1,0,0,0
),null,5,),),NN,O,NN,4,dep,0,412,241,164,4,0,0,3,0,0,0,0,0,0
was,null,6,wa,wa,VBD,O,VBD,8,auxpass,1,13,0,13,0,0,0,0,0,0,0,0,0,0
synthesized,B-operation,7,synthesized,synthes,VBN,O,VBN,0,root,0,1,0,0,0,1,0,0,0,0,0,0,0,0
according,null,8,according,accord,VBG,O,VBG,12,case,0,0,0,0,0,0,0,0,0,1,0,0,0,0
to,null,9,to,to,TO,O,TO,9,mwe,1,80,0,20,0,14,46,0,0,0,0,0,0,0
the,null,10,the,the,DT,O,DT,12,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
literature,null,11,literature,literatur,NN,O,NN,8,nmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[32],B-ref,12,[32],[32],CD,O,CD,12,nummod,0,0,0,0,0,0,0,0,0,0,1,0,0,0
and,null,13,and,and,CC,O,CC,8,cc,1,27,1,6,10,6,3,1,0,0,0,0,0,0
recrystallized,B-operation,14,recrystallized,recrystal,VBN,O,VBN,8,conj,0,0,0,0,0,0,0,0,0,0,0,0,0,0
in,null,15,in,in,IN,O,IN,21,case,1,7,0,4,0,0,3,0,8,0,0,0,0,0
ethanol,B-material,16,ethanol,ethanol,NN,O,NN,21,compound,0,83,82,0,1,0,0,0,656,0,0,0,0,0
–,I-material,17,–,–,FW,O,FW,21,amod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ethyl,I-material,18,ethyl,ethyl,FW,O,FW,18,dep,0,8,8,0,0,0,0,0,16514,0,0,0,0,0
acetate,I-material,19,acetate,acet,NN,O,NN,21,compound,0,11,11,0,0,0,0,0,1295,0,0,0,0,0
mixtures,null,20,mixture,mixtur,NNS,O,NNS,15,nmod,0,32,31,0,0,1,0,0,0,0,0,0,0,0
.,null,21,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

Deionized,B-descriptor,0,Deionized,Deioniz,JJ,O,JJ,2,amod,0,0,0,0,0,0,0,0,1,0,0,0,1,0
water,B-material,1,water,water,NN,O,NN,8,nsubjpass,0,396,374,0,19,0,0,3,19,0,0,0,0,0
further,null,2,further,further,RBR,O,RBR,4,advmod,1,0,0,0,0,0,0,0,0,0,0,0,0,0
purified,B-operation,3,purified,purifi,VBN,O,VBN,2,acl,0,1,0,0,1,0,0,0,0,0,0,0,0,0
by,null,4,by,by,IN,O,IN,6,case,1,129,1,0,0,125,3,0,1,0,0,0,0,0
distillation,B-operation,5,distillation,distil,NN,O,NN,4,nmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
was,null,6,wa,wa,VBD,O,VBD,8,auxpass,1,13,0,13,0,0,0,0,0,0,0,0,0,0
used,null,7,used,use,VBN,O,VBN,0,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.,null,8,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

In,null,0,In,In,IN,O,IN,4,case,0,1,0,1,0,0,0,0,14,0,0,0,1,0
a,null,1,a,a,DT,O,DT,4,det,1,10,0,0,0,5,2,3,7220,0,0,0,0,0
typical,null,2,typical,typic,JJ,O,JJ,4,amod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
procedure,null,3,procedure,procedur,NN,O,NN,18,nmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
for,null,4,for,for,IN,O,IN,7,case,1,0,0,0,0,0,0,0,0,0,0,0,0,0
the,null,5,the,the,DT,O,DT,7,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
synthesis,null,6,synthesis,synthesi,NN,O,NN,4,nmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
of,null,7,of,of,IN,O,IN,10,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
silver,B-target,8,silver,silver,NN,O,NN,10,compound,0,1,1,0,0,0,0,0,22,0,0,0,0,0
nanowires,B-descriptor,9,nanowires,nanowir,NNS,O,NNS,7,nmod,0,5,0,0,5,0,0,0,1,0,0,0,0,0
,,null,10,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
32,B-number,11,32,32,CD,O,CD,13,nummod,0,2,0,2,0,0,0,0,0,0,1,1,0,0
mL,B-amt_unit,12,mL,mL,NN,O,NN,18,nsubj,0,321,6,270,0,0,1,44,10,0,0,0,1,0
of,null,13,of,of,IN,O,IN,17,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
12.5,B-number,14,12.5,12.5,CD,O,CD,17,nummod,0,3,0,3,0,0,0,0,0,0,1,0,0,0
mM,B-amt_unit,15,mM,mM,NN,O,NN,17,compound,0,1,0,1,0,0,0,0,4,0,0,0,1,0
silver,B-material,16,silver,silver,NN,O,NN,13,nmod,0,1,1,0,0,0,0,0,22,0,0,0,0,0
nitrate,I-material,17,nitrate,nitrat,VBP,O,VBP,0,root,0,37,37,0,0,0,0,0,114,0,0,0,0,0
aqueous,B-descriptor,18,aqueous,aqueou,JJ,O,JJ,20,amod,0,48,3,0,45,0,0,0,1,0,0,0,0,0
solution,I-descriptor,19,solution,solut,NN,O,NN,22,nsubjpass,0,345,192,0,145,7,0,1,130,0,0,0,0,0
was,null,20,wa,wa,VBD,O,VBD,22,auxpass,1,13,0,13,0,0,0,0,0,0,0,0,0,0
added,B-operation,21,added,ad,VBN,O,VBN,18,ccomp,0,270,0,4,0,266,0,0,0,0,0,0,0,0
into,null,22,into,into,IN,O,IN,25,case,1,0,0,0,0,0,0,0,0,0,0,0,0,0
a,null,23,a,a,DT,O,DT,25,det,1,10,0,0,0,5,2,3,7220,0,0,0,0,0
Teflon,B-synth_aprt,24,Teflon,Teflon,NNP,LOCATION,NNP,22,nmod,0,4,0,0,0,0,0,4,0,0,0,0,1,0
-,I-synth_aprt,25,-,-,:,O,_,_,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lined,I-synth_aprt,26,lined,line,VBD,O,VBD,18,parataxis,0,11,0,0,0,0,0,11,0,0,0,0,0,0
stainless,I-synth_aprt,27,stainless,stainless,JJ,O,JJ,30,amod,0,87,0,0,0,0,0,87,0,0,0,0,0,0
steel,I-synth_aprt,28,steel,steel,NN,O,NN,30,compound,0,81,0,0,0,0,0,81,0,0,0,0,0,0
autoclave,I-synth_aprt,29,autoclave,autoclav,NN,O,NN,27,dobj,0,215,1,0,0,0,0,214,0,0,0,0,0,0
of,null,30,of,of,IN,O,IN,34,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
100,null,31,100,100,CD,O,CD,34,nummod,0,31,0,18,0,0,6,7,0,0,1,1,0,0
mL,null,32,mL,mL,NN,O,NN,34,compound,0,321,6,270,0,0,1,44,10,0,0,0,1,0
capacity,null,33,capacity,capac,NN,O,NN,30,nmod,0,12,0,0,0,0,4,8,0,0,0,0,0,0
,,null,34,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
followed,B-operation,35,followed,follow,VBN,O,VBN,34,acl,0,10,0,0,0,10,0,0,0,0,0,0,0,0
by,null,36,by,by,IN,O,IN,39,case,1,129,1,0,0,125,3,0,1,0,0,0,0,0
the,null,37,the,the,DT,O,DT,39,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
addition,B-operation,38,addition,addit,NN,O,NN,36,nmod,0,7,0,0,0,6,1,0,0,0,0,0,0,0
of,null,39,of,of,IN,O,IN,42,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
8,B-number,40,8,8,CD,O,CD,42,nummod,0,34,0,3,0,0,31,0,0,0,1,1,0,0
mL,B-amt_unit,41,mL,mL,NN,O,NN,39,nmod,0,321,6,270,0,0,1,44,10,0,0,0,1,0
of,null,42,of,of,IN,O,IN,48,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
methenamine,B-material,43,methenamine,methenamin,FW,O,FW,45,compound,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(,null,44,(,(,FW,O,FW,46,dep,0,412,241,164,4,0,0,3,0,0,0,0,0,0
100,B-number,45,100,100,CD,O,CD,48,nummod,0,31,0,18,0,0,6,7,0,0,1,1,0,0
mM,B-amt_unit,46,mM,mM,NN,O,NN,48,compound,0,1,0,1,0,0,0,0,4,0,0,0,1,0
),null,47,),),NN,O,NN,42,nmod,0,412,241,164,4,0,0,3,0,0,0,0,0,0
,,null,48,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
and,null,49,and,and,CC,O,CC,48,cc,1,27,1,6,10,6,3,1,0,0,0,0,0,0
40,B-number,50,40,40,CD,O,CD,52,nummod,0,39,1,28,0,0,10,0,0,0,1,1,0,0
mL,B-amt_unit,51,mL,mL,NN,O,NN,48,conj,0,321,6,270,0,0,1,44,10,0,0,0,1,0
of,null,52,of,of,IN,O,IN,55,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
5,B-number,53,5,5,CD,O,CD,55,nummod,0,58,1,30,1,0,26,0,0,0,1,1,0,0
mM,B-amt_unit,54,mM,mM,NN,O,NN,52,nmod,0,1,0,1,0,0,0,0,4,0,0,0,1,0
16-3-16,B-material,55,16-3-16,16-3-16,CD,O,CD,57,nummod,0,0,0,0,0,0,0,0,0,0,1,0,0,0
solution,B-descriptor,56,solution,solut,NN,O,NN,27,nsubj,0,345,192,0,145,7,0,1,130,0,0,0,0,0
under,null,57,under,under,IN,O,IN,59,case,1,112,0,0,0,99,9,4,0,0,0,0,0,0
vigorous,B-operation,58,vigorous,vigor,JJ,O,JJ,57,nmod,0,40,0,0,0,33,7,0,0,0,0,0,0,0
stirring,I-operation,59,stirring,stir,VBG,O,VBG,59,acl,0,206,0,0,0,196,10,0,0,1,0,0,0,0
.,null,60,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

The,null,0,The,The,DT,O,DT,2,det,0,0,0,0,0,0,0,0,0,0,0,0,1,0
autoclave,B-synth_aprt,1,autoclave,autoclav,NN,O,NN,4,nsubjpass,0,215,1,0,0,0,0,214,0,0,0,0,0,0
was,null,2,wa,wa,VBD,O,VBD,4,auxpass,1,13,0,13,0,0,0,0,0,0,0,0,0,0
sealed,B-operation,3,sealed,seal,VBN,O,VBN,20,dep,0,3,0,0,0,3,0,0,0,0,0,0,0,0
and,null,4,and,and,CC,O,CC,4,cc,1,27,1,6,10,6,3,1,0,0,0,0,0,0
heated,B-operation,5,heated,heat,VBN,O,VBN,4,conj,0,108,0,0,0,107,1,0,0,0,0,0,0,0
at,null,6,at,at,IN,O,IN,10,case,1,3,0,0,0,0,3,0,5,0,0,0,0,0
100,B-number,7,100,100,CD,O,CD,10,nummod,0,31,0,18,0,0,6,7,0,0,1,1,0,0
°,B-cnd_unit,8,°,°,NN,O,NN,10,compound,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,I-cnd_unit,9,C,C,NN,O,NN,4,nmod,0,136,7,0,2,0,127,0,22533,0,0,0,1,1
in,null,10,in,in,IN,O,IN,13,case,1,7,0,4,0,0,3,0,8,0,0,0,0,0
a,null,11,a,a,DT,O,DT,13,det,1,10,0,0,0,5,2,3,7220,0,0,0,0,0
furnace,B-synth_aprt,12,furnace,furnac,NN,O,NN,10,nmod,0,9,0,0,0,0,0,9,0,0,0,0,0,0
for,null,13,for,for,IN,O,IN,16,case,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24,B-number,14,24,24,CD,O,CD,16,nummod,0,96,0,0,0,0,96,0,0,0,1,1,0,0
h.,B-cnd_unit,15,h.,h.,NN,O,NN,13,nmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
It,null,16,It,It,PRP,O,PRP,20,nsubjpass,0,0,0,0,0,0,0,0,2,0,0,0,1,0
was,null,17,wa,wa,VBD,O,VBD,20,auxpass,1,13,0,13,0,0,0,0,0,0,0,0,0,0
then,null,18,then,then,RB,O,RB,20,advmod,1,0,0,0,0,0,0,0,0,0,0,0,0,0
allowed,B-operation,19,allowed,allow,VBN,O,VBN,0,root,0,4,0,0,0,4,0,0,0,0,0,0,0,0
to,null,20,to,to,TO,O,TO,22,mark,1,80,0,20,0,14,46,0,0,0,0,0,0,0
cool,B-operation,21,cool,cool,VB,O,VB,20,xcomp,0,4,0,0,0,4,0,0,0,0,0,0,0,0
naturally,null,22,naturally,natur,RB,O,RB,22,advmod,0,47,0,0,0,0,47,0,0,0,0,0,0,0
to,null,23,to,to,TO,O,TO,26,case,1,80,0,20,0,14,46,0,0,0,0,0,0,0
room,B-cnd_misc,24,room,room,NN,O,NN,26,compound,0,176,0,0,0,0,176,0,0,0,0,0,0,0
temperature,I-cnd_misc,25,temperature,temperatur,NN,O,NN,22,nmod,0,210,0,0,0,0,210,0,0,0,0,0,0,0
.,null,26,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

Solid,B-intrmed,0,Solid,Solid,JJ,O,JJ,5,nsubjpass,0,0,0,0,0,0,0,0,0,0,0,0,1,0
and,null,1,and,and,CC,O,CC,1,cc,1,27,1,6,10,6,3,1,0,0,0,0,0,0
solution,B-intrmed,2,solution,solut,NN,O,NN,1,conj,0,345,192,0,145,7,0,1,130,0,0,0,0,0
were,null,3,were,were,VBD,O,VBD,5,auxpass,1,0,0,0,0,0,0,0,0,0,0,0,0,0
separated,B-operation,4,separated,separ,VBN,O,VBN,0,root,0,26,0,0,0,26,0,0,0,0,0,0,0,0
by,null,5,by,by,IN,O,IN,7,case,1,129,1,0,0,125,3,0,1,0,0,0,0,0
centrifugation,B-operation,6,centrifugation,centrifug,NN,O,NN,5,nmod,0,44,1,0,0,43,0,0,0,0,0,0,0,0
at,null,7,at,at,IN,O,IN,10,case,1,3,0,0,0,0,3,0,5,0,0,0,0,0
3000,B-number,8,3000,3000,CD,O,CD,10,nummod,0,1,0,0,0,0,1,0,0,0,1,1,0,0
rpm,B-cnd_unit,9,rpm,rpm,NN,O,NN,5,nmod,0,17,0,0,0,0,17,0,1,0,0,0,0,0
for,null,10,for,for,IN,O,IN,13,case,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20,B-number,11,20,20,CD,O,CD,13,nummod,0,50,0,21,2,0,23,4,0,0,1,1,0,0
min,B-cnd_unit,12,min,min,NN,O,NN,10,nmod,1,137,0,0,0,0,137,0,1,0,0,0,0,0
,,null,13,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
and,null,14,and,and,CC,O,CC,5,cc,1,27,1,6,10,6,3,1,0,0,0,0,0,0
the,null,15,the,the,DT,O,DT,19,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
collected,B-operation,16,collected,collect,VBN,O,VBN,19,amod,0,27,0,0,0,27,0,0,0,0,0,0,0,0
solid,B-descriptor,17,solid,solid,JJ,O,JJ,19,amod,0,39,7,0,31,1,0,0,0,0,0,0,0,0
product,B-intrmed,18,product,product,NN,O,NN,21,nsubjpass,0,100,96,0,4,0,0,0,1,0,0,0,0,0
was,null,19,wa,wa,VBD,O,VBD,21,auxpass,1,13,0,13,0,0,0,0,0,0,0,0,0,0
washed,B-operation,20,washed,wash,VBN,O,VBN,5,conj,0,194,0,0,0,194,0,0,0,0,0,0,0,0
with,null,21,with,with,IN,O,IN,24,case,1,69,0,1,2,61,1,4,0,0,0,0,0,0
distilled,B-descriptor,22,distilled,distil,JJ,O,JJ,24,amod,0,156,1,0,155,0,0,0,0,0,0,0,0,0
water,B-material,23,water,water,NN,O,NN,21,nmod,0,396,374,0,19,0,0,3,19,0,0,0,0,0
and,null,24,and,and,CC,O,CC,24,cc,1,27,1,6,10,6,3,1,0,0,0,0,0,0
alcohol,B-material,25,alcohol,alcohol,NN,O,NN,24,conj,0,25,25,0,0,0,0,0,40,0,0,0,0,0
several,B-cnd_misc,26,several,sever,JJ,O,JJ,28,amod,0,72,0,0,0,1,71,0,0,0,0,0,0,0
times,I-cnd_misc,27,time,time,NNS,O,NNS,21,dobj,0,86,0,0,0,1,85,0,0,0,0,0,0,0
by,null,28,by,by,IN,O,IN,30,case,1,129,1,0,0,125,3,0,1,0,0,0,0,0
centrifugation,B-operation,29,centrifugation,centrifug,NN,O,NN,21,nmod,0,44,1,0,0,43,0,0,0,0,0,0,0,0
,,null,30,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
followed,B-operation,31,followed,follow,VBN,O,VBN,30,acl,0,10,0,0,0,10,0,0,0,0,0,0,0,0
by,null,32,by,by,IN,O,IN,34,mark,1,129,1,0,0,125,3,0,1,0,0,0,0,0
drying,B-operation,33,drying,dri,VBG,O,VBG,32,advcl,0,16,0,0,0,15,0,1,0,1,0,0,0,0
in,null,34,in,in,IN,O,IN,37,case,1,7,0,4,0,0,3,0,8,0,0,0,0,0
a,null,35,a,a,DT,O,DT,37,det,1,10,0,0,0,5,2,3,7220,0,0,0,0,0
vacuum,B-cnd_misc,36,vacuum,vacuum,NN,O,NN,34,nmod,0,36,0,0,0,6,22,8,0,0,0,0,0,0
at,null,37,at,at,IN,O,IN,40,case,1,3,0,0,0,0,3,0,5,0,0,0,0,0
room,B-cnd_misc,38,room,room,NN,O,NN,40,compound,0,176,0,0,0,0,176,0,0,0,0,0,0,0
temperature,I-cnd_misc,39,temperature,temperatur,NN,O,NN,37,nmod,0,210,0,0,0,0,210,0,0,0,0,0,0,0
.,null,40,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

To,null,0,To,To,TO,O,TO,2,mark,0,0,0,0,0,0,0,0,0,0,0,0,1,0
investigate,null,1,investigate,investig,VB,O,VB,13,advcl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the,null,2,the,the,DT,O,DT,4,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
intermediates,B-intrmed,3,intermediate,intermedi,NNS,O,NNS,2,dobj,0,0,0,0,0,0,0,0,0,0,0,0,0,0
of,null,4,of,of,IN,O,IN,8,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
the,null,5,the,the,DT,O,DT,8,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
silver,B-target,6,silver,silver,JJ,O,JJ,8,amod,0,1,1,0,0,0,0,0,22,0,0,0,0,0
nanowires,B-descriptor,7,nanowires,nanowir,NNS,O,NNS,4,nmod,0,5,0,0,5,0,0,0,1,0,0,0,0,0
,,null,8,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
the,null,9,the,the,DT,O,DT,11,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
synthesis,null,10,synthesis,synthesi,NN,O,NN,13,nsubjpass,0,0,0,0,0,0,0,0,0,0,0,0,0,0
was,null,11,wa,wa,VBD,O,VBD,13,auxpass,1,13,0,13,0,0,0,0,0,0,0,0,0,0
stopped,B-operation,12,stopped,stop,VBN,O,VBN,0,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0
at,null,13,at,at,IN,O,IN,16,case,1,3,0,0,0,0,3,0,5,0,0,0,0,0
different,null,14,different,differ,JJ,O,JJ,16,amod,0,1,0,0,0,0,1,0,0,0,0,0,0,0
stages,null,15,stage,stage,NNS,O,NNS,13,nmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
during,null,16,during,dure,IN,O,IN,20,case,1,0,0,0,0,0,0,0,0,1,0,0,0,0
the,null,17,the,the,DT,O,DT,20,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
synthesis,null,18,synthesis,synthesi,NN,O,NN,20,compound,0,0,0,0,0,0,0,0,0,0,0,0,0,0
process,null,19,process,process,NN,O,NN,13,nmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.,null,20,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

The,null,0,The,The,DT,O,DT,2,det,0,0,0,0,0,0,0,0,0,0,0,0,1,0
autoclave,B-synth_aprt,1,autoclave,autoclav,NN,O,NN,4,nsubjpass,0,215,1,0,0,0,0,214,0,0,0,0,0,0
was,null,2,wa,wa,VBD,O,VBD,4,auxpass,1,13,0,13,0,0,0,0,0,0,0,0,0,0
cooled,B-operation,3,cooled,cool,VBN,O,VBN,0,root,0,152,0,0,0,152,0,0,0,0,0,0,0,0
to,null,4,to,to,TO,O,TO,7,case,1,80,0,20,0,14,46,0,0,0,0,0,0,0
room,B-cnd_misc,5,room,room,NN,O,NN,7,compound,0,176,0,0,0,0,176,0,0,0,0,0,0,0
temperature,I-cnd_misc,6,temperature,temperatur,NN,O,NN,4,nmod,0,210,0,0,0,0,210,0,0,0,0,0,0,0
as,I-cnd_misc,7,a,as,RB,O,RB,9,advmod,1,0,0,0,0,0,0,0,1,0,0,0,0,0
soon,I-cnd_misc,8,soon,soon,RB,O,RB,7,advmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
as,I-cnd_misc,9,a,as,IN,O,IN,11,case,1,0,0,0,0,0,0,0,1,0,0,0,0,0
possible,I-cnd_misc,10,possible,possibl,JJ,O,JJ,9,advcl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
by,null,11,by,by,IN,O,IN,13,case,1,129,1,0,0,125,3,0,1,0,0,0,0,0
water,B-material,12,water,water,NN,O,NN,4,nmod,0,396,374,0,19,0,0,3,19,0,0,0,0,0
.,null,13,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

A,null,0,A,A,DT,O,DT,3,det,0,5,5,0,0,0,0,0,241,0,0,0,1,1
1.38,B-number,1,1.38,1.38,CD,O,CD,3,nummod,0,0,0,0,0,0,0,0,0,0,1,0,0,0
g,B-amt_unit,2,g,g,NN,O,NN,12,nsubjpass,0,211,1,209,1,0,0,0,542,0,0,0,0,0
of,null,3,of,of,IN,O,IN,10,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
ammonium,B-material,4,ammonium,ammonium,NN,O,NN,6,compound,0,11,11,0,0,0,0,0,1398,0,0,0,0,0
metatungstate,I-material,5,metatungstate,metatungst,NN,O,NN,10,compound,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hydrate,I-material,6,hydrate,hydrat,FW,O,FW,10,amod,0,4,4,0,0,0,0,0,35,0,0,0,0,0
(,null,7,(,(,FW,O,FW,7,dep,0,412,241,164,4,0,0,3,0,0,0,0,0,0
(NH4)6H2W12O40·xH2O,B-material,8,(NH4)6H2W12O40·xH2O,(NH4)6H2W12O40·xH2O,NN,O,NN,10,compound,0,0,0,0,0,0,0,0,0,0,1,0,1,0
),null,9,),),NN,O,NN,3,nmod,0,412,241,164,4,0,0,3,0,0,0,0,0,0
was,null,10,wa,wa,VBD,O,VBD,12,auxpass,1,13,0,13,0,0,0,0,0,0,0,0,0,0
dissolved,B-operation,11,dissolved,dissolv,VBN,O,VBN,0,root,0,135,0,0,0,135,0,0,0,0,0,0,0,0
in,null,12,in,in,IN,O,IN,17,case,1,7,0,4,0,0,3,0,8,0,0,0,0,0
20,B-number,13,20,20,CD,O,CD,15,nummod,0,50,0,21,2,0,23,4,0,0,1,1,0,0
ml,B-amt_unit,14,ml,ml,NN,O,NN,16,nmod:npmod,0,113,0,104,0,0,0,9,7,0,0,0,0,0
deionized,B-descriptor,15,deionized,deioniz,JJ,O,JJ,17,amod,0,135,1,0,134,0,0,0,0,0,0,0,0,0
water,B-material,16,water,water,NN,O,NN,12,nmod,0,396,374,0,19,0,0,3,19,0,0,0,0,0
